"link","nazwa","cena","marka","srednia_ocena","liczba_ocen","typ_produktu","skladniki","alergeny"
"https://www.hebe.pl/bergamo-krem-zel-pod-oczy-100-g-000000000000429292.html","Krem-żel pod oczy",57.99,"Bergamo",5,110,"Kremy i serum pod oczy","Aqua, Glycerin, Butylene Glycol, Alcohol, Sodium Hyaluronate, Carbomer, Arginine, Betaine, Polysorbate 80, Phenoxyethanol, Allantoin, Disodium Edta, Adenosine, Soluble Collagen(1, 000ppm), Collagen Extract(500ppm), Beta-Glucan, 1, 2-Hexapeptide-8, Zea Mays (Corn) Starch, Mannitol, Microcrystalline Cellulose, Tocopheryl Acetate, Hydrogenated Lecithin, Ethylhexylglycerin, Fragrance","fragrance, alcohol"
"https://www.hebe.pl/purederm-maski-hydrokolagenowe-ze-zlotem-25szt-000000000000298878.html","Maski hydrokolagenowe ze złotem do twarzy",52.99,"Purederm",5,212,"Maseczki","Aqua, Glycerin, 1, 2-Hexanediol, Peg/Ppg-17/6 Copolymer, Hydrolyzed Collagen, Peg-14m, Hydroxyethylcellulose, Xanthan Gum, Panthenol, Carica Papaya (Papaya) Fruit Extract, Illicium Verum (Anise) Fruit Extract, Camellia Sinensis Leaf Extract, Hamamelis Virginiana (Witch Hazel) Water, Gold, Disodium Edta, Allantoin, Erythritol, Dipotassium Glycyrrhizate, Peg-60 Hydrogenated Castor Oil, Tocopheryl Acetate, Ethylhexylglycerin, Parfum, Hexyl Cinnamal.",NA
"https://www.hebe.pl/missha-rozjasniajaca-maska-w-plachcie-do-twarzy-19-g-000000000000375892.html","Rozjaśniająca maska w płachcie do twarzy",7.99,"Missha",5,106,"Maseczki","Water, Glycerin, Dipropylene Glycol, Cetyl Ethylhexanoate, 1, 2-Hexanediol, Stearic Acid, Sorbitan Sesquioleate, Cetearyl Alcohol, Sorbitan Stearate, Glyceryl Stearate, Carbomer, Arginine, Butylene Glycol, Caprylic/Capric Triglyceride, Coptis Japonica Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Zingiber Officinale (Ginger) Root Extract, Camellia Sinensis Leaf Extract, Trehalose, Ethylhexylglycerin, Cellulose Gum, Xanthan Gum, Disodium Edta, Dipotassium Glycyrrhizate, Sodium Hyaluronate, Citrus Limon (Lemon) Fruit Extract, Pearl Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Citrus Paradisi (Grapefruit) Peel Oil, Geranium Maculatum Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil.","alcohol, propylene glycol"
"https://www.hebe.pl/skin1004-odzywcze-serum-do-twarzy-z-wakrota-azjatycka-30-ml-000000000000559279.html","Odżywcze serum do twarzy z wąkrotą azjatycką",51.99,"Skin1004",5,15,"Serum, esencje i ampułki","Water, Glycerin, Butylene Glycol, Centella Asiatica Extract, 1, 2-Hexanediol, Cellulose Gum, Ethylhexylglycerin",NA
"https://www.hebe.pl/missha-nawilzajaco-uelastyczniajaca-maska-w-plachcie-do-twarzy-19-g-000000000000370705.html","Nawilżająco-uelastyczniająca maska w płachcie do twarzy",7.99,"Missha",5,80,"Maseczki","Water, Dipropylene Glycol, Glycereth-26, Glycerin, Propanediol, 1, 2-Hexanediol, Butylene Glycol, Allantoin, Sodium Carbomer, Hydroxyethylcellulose, Coptis Japonica Root Extract, Camellia Sinensis Leaf Extract, Zingiber Officinale (Ginger) Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Ethylhexylglycerin, Dipotassium Glycyrrhizate, Disodium Edta, Polyglyceryl-10 Myristate, Polyglyceryl-10 Laurate, Aloe Barbadensis Leaf Extract, Sodium Hyaluronate, Olea Europaea (Olive) Fruit Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Beta-Glucan, Canarium Luzonicum Gum Nonvolatiles, Cupressus Sempervirens Oil.","propylene glycol"
"https://www.hebe.pl/bergamo-krem-do-twarzy-50-g-000000000000476255.html","Krem do twarzy",38.89,"Bergamo",5,180,"Kremy do twarzy","Aqua, Mineral Oil, Glycerin, Dipropylene Glycol, Cetylethylhexanoate, Stearic Acid, Beeswax, Hydrogenated Polydecene, Cetearyl Alcohol, Glyceryl Stearate, Butyrospermum Parkii (Shea Butter), Sorbitan Stearate, Peg-100 Stearate, Soluble Collagen, Hydrolyzed Collagen, Collagen Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Luffa Cylindrica Fruit Extract, Acorus Calamus Root Extract, Hemerocallis Fulva Flower Extract, Bambusa Vulgaris Extract, Betula Alba Leaf Extract, Paeonia Albiflora Root Extract, 1, 2-Hexanediol, Dimethicone, Phenoxyethanol, Carbomer, Arginine, Allantoin, Disodium Edta, Adenosine, Parfum, Ci 15985","alcohol, propylene glycol"
"https://www.hebe.pl/cliv-zestaw-odzywczo-ujedrniajacy-krem-do-twarzy-50-ml-krem-do-twarzy-2x10-ml-000000000000559008.html","Zestaw: odżywczo-ujędrniający krem do twarzy",139.99,"Cliv",5,96,"Zestawy","Krem 50 Ml",NA
"https://www.hebe.pl/mediheal-odmladzajaca-maska-do-twarzy-24-ml-000000000000379349.html","Odmładzająca maska do twarzy",12.99,"Mediheal",5,165,"Maseczki","Water, Glycerin, Propanediol, Sodium Hyaluronate, 1, 2-Hexanediol, Xanthan Gum, Carbomer, Panthenol, Trehalose, Betaine, Disodium Edta, Butylene Glycol, Boswellia, Serrata Resin Extract, Salix Alba (Willow) Bark Extract, Portulaca Olearacea Extract, Hydrolyzed Collagen, Aloe Barbadensis Leaf Juice, Beta – Glucan, Nicinamide, Calcium Pantothenate, Sodium Ascorbyl Phosphate, Pyridoxine Hcl, Maltodextrin, Sodium Starch Octenylsuccinate, Silica, Allantoin, Polysorbate 80, Dipotassium Glycyrrhizate, Arginine, Topheryl Acetate, Fragrance","fragrance"
"https://www.hebe.pl/purederm-modelujaca-maska-na-podbrodek-1-szt.-000000000000415001.html","Modelująca maska na podbródek",15.99,"Purederm",5,109,"Maseczki","Aqua, Glycerin, Sorbitol, Sodium Polyacrylate, Polyacrylic Acid, Cellulose Gum, Kaolin, Carbomer, Allantoin, Soluble Collagen, Copper Tripeptide-1, Salvia Officinalis (Sage) Leaf Extract, Lavandula Angustifolia (Lavender) Flower Extract, Rosmarinus Officinalis (Rosemary) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Cymbopogon Schoenanthus Extract, Ricinus Communis (Castor) Seed Oil, Triethylhexanoin, 1, 2-Hexanediol, Tartaric Acid, Disodium Edta, Aluminum Glycinate, Sodium Benzoate, Phenoxyethanol, Parfum, Benzyl Salicylate, Citronellol, Limonene, Geraniol, Linalool",NA
"https://www.hebe.pl/soqu-aloesowy-zel-do-twarzy-ciala-i-wlosow-300-ml-000000000000362836.html","Aloesowy żel do twarzy ciała i włosów",29.99,"Soqu",5,750,"Serum i ampułki","Aloe Barbadensis Leaf Extract, Water (Aqua), Sea Water, Hordeum Vulgare Leaf Extract, Propanediol, Glycerin, Sodium Hyaluronate, Xanthan Gum, Citrus Paradisi (Grapefruit) Fruit Extract, Centella Asiatica Extract, Scutellaria Baicalensis Root Extract, Polygonum Cuspidatum Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Camellia Sinensis Leaf Extract, Rosmarinus Offcinalis (Rosemary) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Parfum",NA
"https://www.hebe.pl/bergamo-nawilzajacy-krem-do-twarzy-50-g-000000000000411831.html","Nawilżający krem do twarzy",29.99,"Bergamo",5,146,"Kremy do twarzy","Aqua, Mineral Oil, Glycerin, Dipropylene Glycol, Cetyl Ethylhexanoate, Stearic Acid, Niacinamide, Beeswax, Hydrogenated Polydecene, Cetearyl Alcohol, Glyceryl Stearate, Butyrospermum Parkii (Shea Butter), Sorbitan Stearate, Peg-100 Stearate, Dimethicone, Phenoxyethanol, Carbomer, Arginine, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Sea Water, Beta-Glucan, Allantoin, Disodium Edta, Adenosine, Parfum, Ci 42090","alcohol, propylene glycol"
"https://www.hebe.pl/missha-odzywcza-maska-w-plachcie-z-miodem-do-twarzy-19-g-000000000000375891.html","Odżywcza maska w płachcie z miodem do twarzy",7.99,"Missha",5,96,"Maseczki","Water, Dipropylene Glycol, Butylene Glycol, 1, 2-Hexanediol, Hydroxyethylcellulose, Glycerin, Carbomer, Arginine, Coptis Japonica Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Zingiber Officinale (Ginger) Root Extract, Camellia Sinensis Leaf Extract, Ethylhexylglycerin, Allantoin, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Disodium Edta, Polyglyceryl-10 Myristate, Polyglyceryl-10 Laurate, Honey Extract, Trehalose, Dipotassium Glycyrrhizate, Sodium Hyaluronate, Glyceryl Acrylate/Acrylic Acid Copolymer, Pvm/Ma Copolymer.","propylene glycol"
"https://www.hebe.pl/bergamo-krem-przeciwzmarszczkowy-z-kawiorem-do-twarzy-50-g-000000000000262753.html","Krem przeciwzmarszczkowy z kawiorem do twarzy",62.99,"Bergamo",5,190,"Kremy do twarzy","Aqua, Helianthus Annuus (Sunflower)Seed Oil, Butylene Glycol, Glycerin, Cetyl Ethylhexanoate, Hydrogenated Polydecene, Cetyl Alcohol, Stearic Acid, Beeswax, Glyceryl Stearate Se, Butyrospermum Parkii (Shea Butter), Sorbitan Stearate, Glyceryl Stearate, Dimethicone, Phenoxyethanol, Peg-100 Stearate, Carbomer, Triethanolamine, Caramel, Allantoin, Disodium Edta, Parfum, Adenosine, Caviar Extract, Sodium Hyaluronate, Ci 17200","alcohol"
"https://www.hebe.pl/pureheals-wygladzajacy-tonik-do-twarzy-125-ml-000000000000420811.html","Wygładzający tonik do twarzy",39.99,"Pureheals",5,43,"Toniki i hydrolaty","Aqua, Butylene Glycol, Dipropylene Glycol, Niacinamide, Benzyl Glycol, 1, 2-Hexanediol, Ethylhexylglycerin, C12-13 Pareth-9, Panthenol, Hydrolyzed Sclerotium Gum, Disodium Edta, Parfum, Xanthan Gum, Adenosine, Glycyrrhiza Uralensis Root Extract, Poria Cocos Extract, Rosa Damascena Flower Water, Ulmus Davidiana Root Extract, Glycerin, Rosa Canina Fruit Extract, Salix Alba Bark Extract, Rosa Centifolia Flower Extract, Rosa Centifolia Flower Water, Rosa Gallica Flower Extract, Rose Extract, Betaine Salicylate, Citric Acid, Sodium Hyaluronate, Ethyl Hexanediol, Centella Asiatica Extract, Euterpe Oleracea Fruit Extract, Fragaria Chiloensis Fruit Extract, Lycium Chinense Fruit Extract, Morus Nigra Fruit Extract, Ribes Nigrum Fruit Extract, Rubus Fruticosus Fruit Extract, Rubus Idaeus Fruit Extract, Vaccinium Angustifolium Fruit Extract, Vaccinium Macrocarpon Fruit Extract, Vaccinium Myrtillus Fruit Extract, Asiatic Acid, Asiaticoside, Hydrolyzed Hyaluronic Acid, Madecassic Acid, Rosa Canina Fruit Oil, Sodium Acetylated Hyaluronate, Glechoma Hederacea Extract, Camellia Sinensis Leaf Extract, Lactobacillus Ferment","propylene glycol"
"https://www.hebe.pl/mixsoon-esencja-do-twarzy-z-fermentem-z-soi-30-ml-000000000000530837.html","Esencja do twarzy z fermentem z soi",97.99,"Mixsoon",5,41,"Toniki i hydrolaty","Aqua/Water, Propanediol, Glycerin, Lactobacillus/Soybean Ferment Extract, Lactobacillus/Punica Granatum Fruit Ferment Extract, Saccharomyces/Barley Seed Ferment Filtrate, Lactobacillus/Pear Juice Ferment Filtrate",NA
"https://www.hebe.pl/beauty-of-joseon-rozswietlajace-serum-do-twarzy-30-ml-000000000000453351.html","Rozświetlające serum do twarzy",69.99,"Beauty Of Joseon",5,89,"Serum, esencje i ampułki","Propolis Extract, Dipropylene Glycol, Glycerin, Butylene Glycol, Water, Niacinamide, 1, 2-Hexanediol, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Sodium Hyaluronate, Curcuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Theobroma Cacao (Cocoa) Seed Extract, Melaleuca Alternifolia (Tea Tree) Extract, Centella Asiatica Extract, Corallina Officinalis Extract, Lotus Corniculatus Seed Extract, Calophyllum Inophyllum Seed Oil, Betaine Salicylate, Sodium Polyacryloyldimethyl Taurate, Tromethamine, Polyglyceryl-10 Laurate, Caprylyl Glycol, Ethylhexylglycerin, Dextrin, Pentylene Glycol, Octanediol, Tocopherol, Xanthan Gum, Carbomer","propylene glycol"
"https://www.hebe.pl/cosrx-zel-do-mycia-twarzy-150-ml-000000000000454107.html","Żel do mycia twarzy",49.99,"Cosrx",5,165,"Żele do mycia twarzy","Water, Cocamidopropyl Betaine, Sodium Lauroyl Methyl Isethionate, Sodium Chloride, Polysorbate 20, Styrax Japonicus Branch/Fruit/Leaf Extract, Butylene Glycol, Saccharomyces Ferment, Cryptomeria Japonica Leaf Extract, Nelumbo Nucifera Leaf Extract, Pinus Palustris Leaf Extract, Ulmus Davidiana Root Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Pueraria Lobata Root Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Allantoin, Caprylyl Glycol, Ethylhexylglycerin, Betaine Salicylate, Citric Acid, Ethyl Hexanediol, 1, 2-Hexanediol, Trisodium Ethylenediamine Disuccinate, Sodium Benzoate, Disodium Edta",NA
"https://www.hebe.pl/stay-well-ujedrniajaca-maska-z-weganskim-kolagenem-do-twarzy-22-g-000000000000530137.html","Ujędrniająca maska z wegańskim kolagenem do twarzy",4.99,"Stay Well",5,14,"Maseczki","Aqua (Water), Glycerin, Butylene Glycol, Propylene Glycol, Oat Amino Acids, Vegetable Amino Acids, Vegetable Amino Acids, Diospyros Kaki Leaf Extract, Charcoal Extract, Chamomilla Recutita (Matricaria) Extract, Castanea Crenata (Chestnut) Shell Extract, Centella Asiatica Extract, Portulaca Oleracea Extract, Illicium Verum (Anise) Fruit Extract, Carthamus Tinctorius (Safflower) Flower Extract, Coffea Arabica (Coffee) Seed Extract, Vitis Vinifera (Grape) Fruit Extract, Polygonum Cuspidatum Root Extract, Chamaecyparis Obtusa Water, Dipotassium Glycyrrhizate, Betaine, Betaine, Sodium Hyaluronate, Arginine, Xanthan Gum, Carbomer, Polysorbate 80, Propanediol, Allantoin, Disodium Edta, Ethylhexylglycerin, 1, 2-Hexanediol, Chlorphenesin, Phenoxyethanol, Parfum","propylene glycol"
"https://www.hebe.pl/mbeauty-odzywcza-i-odmladzajaca-maska-z-awokado-na-plachcie-23-g-000000000000359741.html","Odżywcza i odmładzająca maska z awokado na płachcie",9.99,"MBeauty",5,90,"Maseczki","Water, Glycerin, Propylene Glycol, 1, 2-Hexanediol, Propylene Glycol Dicaprylate/Dicaprate, Polysorbate 80, Panthenol, Niacinamide, Water, Butylene Glycol, 1, 2-Hexanediol, Sodium Hyaluronate, Water, Butylene Glycol, Carica Papaya (Papaya) Fruit Extract, 1, 2-Hexanediol, Adenosine, Persea Gratissima (Avocado) Fruit Extract, Butylene Glycol, 1, 2-Hexanediol, Water, Butylene Glycol, Cucumis Sativus (Cucumber) Fruit Extract, 1, 2-Hexanediol, Mangifera Indica (Mango) Fruit Extract , Butylene Glycol, 1, 2-Hexanediol, Water, Butylene Glycol, Aloe Barbadensis Leaf Extract, 1, 2-Hexanediol, Water, Butylene Glycol, Camellia Sinensis Leaf Extract, 1, 2-Hexanediol, Rosmarinus Officinalis (Rosemary) Extract, Butylene Glycol, 1, 2-Hexanediol, Tocopheryl Acetate, Disodium Edta, Arginine, Carbomer, Hydroxyethylcellulose, Disodium Phosphate, Sodium Phosphate, Polysorbate 60, Benzyl Glycol, Ethylhexylglycerin, Raspberry Ketone, Ethylhexylglycerin, Citronellol, Pelargonium Graveolens Flower Oil","propylene glycol"
"https://www.hebe.pl/mediheal-kojaca-maska-w-plachcie-do-twarzy-24-ml-000000000000502655.html","Kojąca maska w płachcie do twarzy",12.99,"Mediheal",5,14,"Maseczki","Aqua, Niacinamide, Propanediol, Dipropylene Glycol, 1, 2-Hexanediol, Hydroxyacetophenone, Trehalose, Glycerin, Sodium Acrylic Acid/Ma Copolymer, Butylene Glycol, Disodium Edta, Carbomer, Arginine, Octyldodeceth-16, Parfum, Xanthan Gum, Caprylyl Glycol, Glycine, Glutamic Acid, Centella Asiatica Extract, Madecassoside, Anthemis Nobilis Flower Extract, Aspartic Acid, Gluconolactone, Portulaca Oleracea Extract, Sodium Polyacrylate, Sodium Chloride, Resveratrol, Centella Asiatica Flower/Leaf/Stem Extract, Centella Asiatica Leaf Extract, Centella Asiatica Root Extract, Saccharomyces Ferment, Histidine, Serine, Alanine, Proline, Threonine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Asiaticoside, Magnesium Chloride, Calcium Chloride, Aloe Barbadensis Leaf Juice, Asiatic Acid, Madecassic Acid","propylene glycol"
"https://www.hebe.pl/mediheal-rozswietlajaca-maska-w-plachcie-z-witamina-c-i-kwasem-laktobionowym-do-twarzy-25-ml-000000000000505356.html","Rozświetlająca maska w płachcie z witaminą c i kwasem laktobionowym do twarzy",12.99,"Mediheal",5,19,"Maseczki","Aqua, Butylene Glycol, Propanediol, Niacinamide, Glycerin, 1, 2-Hexanediol, Carbomer, Tromethamine, Betaine, Panthenol, Polyglyceryl-10 Laurate, Trehalose, Salix Alba Bark Extract, Chamaecyparis Obtusa Leaf Extract, Allantoin, Parfum, Adenosine, Disodium Edta, Gluconic Acid, Sodium Ascorbyl Phosphate, Mandelic Acid, Capryloyl Salicylic Acid, Lactobionic Acid, Glycine, Glutamic Acid, Aspartic Acid, Sodium Hyaluronate Crosspolymer, Tranexamic Acid, Sodium Polyacrylate, Sodium Chloride, Sodium Hyaluronate, Glutathione, Histidine, Serine, Arginine, Alanine, Proline, Threonine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Magnesium Chloride, Fullerenes, Calcium Chloride",NA
"https://www.hebe.pl/missha-pianka-do-oczyszczania-twarzy-100-ml-000000000000376171.html","Pianka do oczyszczania twarzy",34.99,"Missha",5,106,"Oczyszczanie i demakijaż","Water(Aqua), Stearic Acid, Myristic Acid, Glycerin, Potassium Hydroxide, Lauramide Dea, Snail Secretion Filtrate, Lauric Acid, Cocamidopropyl Betaine, Glyceryl Stearate, Fragrance(Parfum), Chlorphenesin, Adansonia Digitata Seed Extract, Phenoxyethanol, Disodium Edta, Methylisothiazolinone.","fragrance"
"https://www.hebe.pl/cliv-krem-do-twarzy-35g-000000000000356621.html","Regenerujący kolagenowy krem bb z komórkami macierzystymi",59.89,"Cliv",5,149,"Kremy BB i CC","Aqua, Butylene Glycol, Ethylhexyl Methoxycinnamate, Zinc Oxide, Titanium Dioxide, Cetyl Ethylhexanoate, Cetyl Peg/Ppg-10/1 Dimethicone, 4-Methylbenzylidene Camphor, Caprylic/Capric Triglyceride, Hydrogenated Polyisobutene, Butyl Methoxydibenzoylmethane, Cyclopentasiloxane, Niacinamide, Talc, Sorbitan Sesquioleate, Benzophenone-3, Sodium Chloride, Ci 77492, Calcium Stearate, Sorbitan Isostearate, Ethyl Hexanediol, Polyethylene, Ci 77491, Disteardimonium Hectorite, Triethoxycaprylylsilane, Ci 77499, Glyceryl Caprylate, Collagen Extract, Disodium Edta, Adenosine, Aloe Barbadensis Leaf Extract, Bisabolol, Snail Secretion Filtrate, Camellia Sinensis Leaf Extract, Oryza Sativa Extract, Taraxacum Officinale Rhizome/Root Extract, Myrothamnus Flabellifolia Callus Culture Extract, Borago Officinalis Extract, Centaurea Cyanus Flower Extract, Chamomilla Recutita Flower/Leaf Extract, Glycyrrhiza Glabra Root Extract, Hyacinthus Orientalis Extract, Lavandula Angustifolia Water, Salvia Sclarea Extract, Pentylene Glycol, 1, 2-Hexanediol, Centella Asiatica Extract, Platycodon Grandiflorum Root Extract, Polygala Tenuifolia Root Extract, Ethylhexylglycerin",NA
"https://www.hebe.pl/cliv-krem-do-twarzy-50ml-000000000000356616.html","Odżywczo-ujędrniający krem do twarzy z jagodami żeń-szenia",83.99,"Cliv",5,582,"Kremy do twarzy","Aqua, Glycerin, Butylene Glycol, Dipropylene Glycol, Pleurotus Ferulae/Panax Ginseng Berry Extract Ferment Filtrate, Cetearyl Alcohol, Butyrospermum Parkii Butter, Cyclopentasiloxane, Olea Europaea Fruit Oil, Niacinamide, Oenothera Biennis Oil, Squalane, Dimethicone, 1, 2-Hexanediol, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Stearic Acid, Argania Spinosa Kernel Oil, Isohexadecane, Tocopheryl Acetate, Polysorbate 80, Citrus Limon Peel Oil, Caprylhydroxamic Acid, Octyldodecanol, Sorbitan Oleate, d-Limonene, Pelargonium Graveolens Flower Oil, Cetearyl Olivate, Boswellia Serrata Resin Extract, Sorbitan Olivate, Adenosine, Citronellol, Disodium Edta, Ophiopogon Japonicus Root Extract, Geraniol, Hydrolyzed Pea Protein, Rehmannia Glutinosa Root Extract, Prunus Salicina Fruit Extract, Panax Ginseng Callus Culture Extract, Linalool, Citral, Astragalus Membranaceus Root Extract, Bht, Phenoxyethanol, Angelica Gigas Root Extract, Camellia Sinensis Leaf Extract, Cnidium Officinale Root Extract, Coffea Arabica Seed Extract, Diospyros Kaki Leaf Extract, Glycyrrhiza Glabra Root Extract, Theobroma Cacao Extract, Wine Extract, Ethylhexylglycerin, Lecithin, Sodium Hyaluronate, Acetyl Hexapeptide-8","alcohol, propylene glycol"
"https://www.hebe.pl/mizon-hydrozelowe-platki-pod-oczy-ze-sluzem-ze-slimaka-60-szt.-1-opak.-000000000000424401.html","Hydrożelowe płatki pod oczy ze śluzem ze ślimaka",58.89,"Mizon",5,19,"Płatki pod oczy","Water (Aqua), Glycerin, Niacinamide, Chondrus Crispus Extract, Snail Secretion Filtrate (10, 000 Ppm), Ceratonia Siliqua (Carob) Gum, Cellulose Gum, Hydroxyacetophenone, 1, 2-Hexanediol, Butylene Glycol, Sucrose, Potassium Chloride, Allantoin, Xanthan Gum, Calcium Lactate, Tuber Melanosporum Extract, Phellinus Linteus Extract, Ethylhexylglycerin, Dipotassium Glycyrrhizate, Adenosine, Bis-Peg-15 Methyl Ether Dimethicone, Synthetic Fluorphlogopite, Titanium Dioxide (Ci 77891), Disodium Edta, Sodium Polyacryloyldimethyl Taurate, Hydrolyzed Collagen, Polyglyceryl-6 Caprylate, Polyglyceryl-4 Caprate, Iron Oxides (Ci 77491), Tin Oxide, Gold (0.89 Ppm), Tocopherol, Caffeoyl Tripeptide-1, Oligopeptide-1, Sh-Octapeptide-4, Sh-Decapeptide-7, Nicotinoyl Tripeptide-1, Pentapeptide-37, Sh-Oligopeptide-9, Caffeoyl Sh-Decapeptide-9",NA
"https://www.hebe.pl/beauty-of-joseon-nawilzajacy-krem-do-twarzy-50-ml-000000000000453353.html","Nawilżający krem do twarzy",99.99,"Beauty Of Joseon",5,113,"Kremy do twarzy","Water, Oryza Sativa (Rice) Bran Water, Glycerin, Panax Ginseng Root Water, Hydrogenated Polydecene, 1, 2-Hexanediol, Niacinamide, Squalane, Butylene Glycol, Propanediol, Dicaprylate/Dicaprate, Cetearyl Olivate, Sorbitan Olivate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Xanthan Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Carthamus Tinctorius (Safflower) Seed Oil, Hydrogenated Coconut Oil, Glyceryl Acrylate/Acrylic Acid Copolymer, Ethylhexylglycerin, Adenosine, Caprylic/Capric Triglyceride, Disodium Edta, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Honey Extract, Ceramide Np, Hydrogenated Lecithin, Coptis Japonica Root Extract, Raphanus Sativus (Radish) Seed Extract, Lycium Chinense Fruit Extract, Theobroma Cacao (Cocoa) Seed Extract, Phellinus Linteus Extract, Dextrin, Scutellaria Baicalensis Root Extract",NA
